Time mz Intensity
227.49 1672.4706490041 9.2620259197667E-16
227.49 1672.47818978274 1.0420857582715171E-15
227.49 1672.48573056138 1.1722175315975013E-15
227.49 1672.49327134002 1.3183182076601871E-15
227.49 1672.50081211865 1.482311839194504E-15
227.49 1672.50835289729 1.6663498881885197E-15
227.49 1672.51589367593 1.872837563222372E-15
227.49 1672.52343445457 2.1044631448529572E-15
227.49 1672.53097523321 2.3642306266899133E-15
227.49 1672.53851601185 2.6554960399899446E-15
227.49 1672.54605679049 2.9820078678942298E-15
227.49 1672.55359756913 3.347951999183348E-15
227.49 1672.56113834777 3.758001719647526E-15
227.49 1672.56867912641 4.217373292794725E-15
227.49 1672.57621990505 4.731887740285116E-15
227.49 1672.58376068368 5.3080394966007284E-15
227.49 1672.59130146232 5.953072690187399E-15
227.49 1672.59884224096 6.675065865756633E-15
227.49 1672.6063830196 7.48302607652988E-15
227.49 1672.61392379824 8.386993345842578E-15
227.49 1672.62146457688 9.398156618195935E-15
227.49 1672.62900535552 1.0528982433014456E-14
227.49 1672.63654613416 1.1793357683391369E-14
227.49 1672.6440869128 1.3206747964039917E-14
227.49 1672.65162769144 1.4786373170227262E-14
227.49 1672.65916847008 1.6551402181068057E-14
227.49 1672.66670924872 1.8523168650033655E-14
227.49 1672.67425002735 2.0725410132723052E-14
227.49 1672.68179080599 2.3184533031902548E-14
227.49 1672.68933158463 2.5929906029530334E-14
227.49 1672.69687236327 2.8994185058284176E-14
227.49 1672.70441314191 3.241367306804894E-14
227.49 1672.71195392055 3.6228718238042316E-14
227.49 1672.71949469919 4.0484154637584664E-14
227.49 1672.72703547783 4.522978974478622E-14
227.49 1672.73457625647 5.0520943677165335E-14
227.49 1672.74211703511 5.641904548121818E-14
227.49 1672.74965781375 6.299229236202566E-14
227.49 1672.75719859238 7.031637831204791E-14
227.49 1672.76473937102 7.847529932077684E-14
227.49 1672.77228014966 8.756224284374414E-14
227.49 1672.7798209283 9.768057032772213E-14
227.49 1672.78736170694 1.0894490211234413E-13
227.49 1672.79490248558 1.2148231515644207E-13
227.49 1672.80244326422 1.3543366499427088E-13
227.49 1672.80998404286 1.5095504446812387E-13
227.49 1672.8175248215 1.6821939300488017E-13
227.49 1672.82506560014 1.8741827154678334E-13
227.49 1672.83260637878 2.0876381973346259E-13
227.49 1672.84014715741 2.3249091350002534E-13
227.49 1672.84768793605 2.588595432441631E-13
227.49 1672.85522871469 2.8815743398817395E-13
227.49 1672.86276949333 3.2070293216359237E-13
227.49 1672.87031027197 3.5684818485546133E-13
227.49 1672.87785105061 3.969826405343436E-13
227.49 1672.88539182925 4.4153690282490043E-13
227.49 1672.89293260789 4.90986971890127E-13
227.49 1672.90047338653 5.458589113303197E-13
227.49 1672.90801416517 6.067339820532918E-13
227.49 1672.91555494381 6.742542884763098E-13
227.49 1672.92309572244 7.491289866348253E-13
227.49 1672.93063650108 8.321411091135949E-13
227.49 1672.93817727972 9.241550646544979E-13
227.49 1672.94571805836 1.0261248793962554E-12
227.49 1672.953258837 1.139103249242633E-12
227.49 1672.96079961564 1.2642514814543906E-12
227.49 1672.96834039428 1.402850410149616E-12
227.49 1672.97588117292 1.5563123782266975E-12
227.49 1672.98342195156 1.7261943867009791E-12
227.49 1672.9909627302 1.914212521822707E-12
227.49 1672.99850350884 2.1222577803166273E-12
227.49 1673.00604428748 2.3524134240072157E-12
227.49 1673.01358506611 2.606974006822447E-12
227.49 1673.02112584475 2.8884662324420732E-12
227.49 1673.02866662339 3.199671807665106E-12
227.49 1673.03620740203 3.543652483988752E-12
227.49 1673.04374818067 3.923777484631958E-12
227.49 1673.05128895931 4.3437535391752915E-12
227.49 1673.05882973795 4.807657765635709E-12
227.49 1673.06637051659 5.3199736611721914E-12
227.49 1673.07391129523 5.885630485638677E-12
227.49 1673.08145207387 6.5100463478382956E-12
227.49 1673.08899285251 7.1991753307097036E-12
227.49 1673.09653363114 7.959559020996736E-12
227.49 1673.10407440978 8.79838284773668E-12
227.49 1673.11161518842 9.723537646858786E-12
227.49 1673.11915596706 1.0743686942911919E-11
227.49 1673.1266967457 1.186834044409714E-11
227.49 1673.13423752434 1.3107934311389114E-11
227.49 1673.14177830298 1.4473918804331087E-11
227.49 1673.14931908162 1.5978853957960003E-11
227.49 1673.15685986026 1.76365140009674E-11
227.49 1673.1644006389 1.946200128684999E-11
227.49 1673.17194141754 2.1471870574194768E-11
227.49 1673.17948219617 2.3684264559532818E-11
227.49 1673.18702297481 2.6119061665425185E-11
227.49 1673.19456375345 2.8798037104860214E-11
227.49 1673.20210453209 3.174503843503567E-11
227.49 1673.20964531073 3.498617681019187E-11
227.49 1673.21718608937 3.855003530565248E-11
227.49 1673.22472686801 4.246789577705655E-11
227.49 1673.23226764665 4.6773985845484695E-11
227.49 1673.23980842529 5.1505747727437377E-11
227.49 1673.24734920393 5.67041307687504E-11
227.49 1673.25488998257 6.241390969714964E-11
227.49 1673.2624307612 6.868403075997393E-11
227.49 1673.26997153984 7.556798814912565E-11
227.49 1673.27751231848 8.312423313230599E-11
227.49 1673.28505309712 9.141661880258624E-11
227.49 1673.29259387576 1.0051488328862541E-10
227.49 1673.3001346544 1.1049517468240882E-10
227.49 1673.30767543304 1.2144062113466486E-10
227.49 1673.31521621168 1.3344194984866628E-10
227.49 1673.32275699032 1.4659815900681868E-10
227.49 1673.33029776896 1.6101724697423867E-10
227.49 1673.3378385476 1.7681700346213017E-10
227.49 1673.34537932623 1.9412586768731906E-10
227.49 1673.35292010487 2.1308385911387288E-10
227.49 1673.36046088351 2.3384358629104596E-10
227.49 1673.36800166215 2.565713405778076E-10
227.49 1673.37554244079 2.8144828122073566E-10
227.49 1673.38308321943 3.0867171924238423E-10
227.49 1673.39062399807 3.384565080212173E-10
227.49 1673.39816477671 3.710365490495687E-10
227.49 1673.40570555535 4.066664219942966E-10
227.49 1673.41324633399 4.456231488999535E-10
227.49 1673.42078711263 4.882081030906459E-10
227.49 1673.42832789127 5.347490741110247E-10
227.49 1673.4358686699 5.856025008565494E-10
227.49 1673.44340944854 6.411558864074519E-10
227.49 1673.45095022718 7.018304075996947E-10
227.49 1673.45849100582 7.680837358197286E-10
227.49 1673.46603178446 8.404130842380593E-10
227.49 1673.4735725631 9.193584992591696E-10
227.49 1673.48111334174 1.005506414831881E-9
227.49 1673.48865412038 1.0994934896327501E-9
227.49 1673.49619489902 1.202010748565832E-9
227.49 1673.50373567766 1.3138080516392143E-9
227.49 1673.5112764563 1.4356989148614923E-9
227.49 1673.51881723493 1.5685657093558455E-9
227.49 1673.52635801357 1.7133652681311003E-9
227.49 1673.53389879221 1.871134928098698E-9
227.49 1673.54143957085 2.042999043224024E-9
227.49 1673.54898034949 2.2301760010156903E-9
227.49 1673.55652112813 2.433985780345448E-9
227.49 1673.56406190677 2.655858090236274E-9
227.49 1673.57160268541 2.897341132005759E-9
227.49 1673.57914346405 3.1601110300381396E-9
227.49 1673.58668424269 3.4459819797545005E-9
227.49 1673.59422502133 3.756917164487661E-9
227.49 1673.60176579996 4.0950404959660355E-9
227.49 1673.6093065786 4.462649240321634E-9
227.49 1673.61684735724 4.862227585711551E-9
227.49 1673.62438813588 5.2964612275681775E-9
227.49 1673.63192891452 5.768253036698713E-9
227.49 1673.63946969316 6.280739889170008E-9
227.49 1673.6470104718 6.8373107388350355E-9
227.49 1673.65455125044 7.441626019538221E-9
227.49 1673.66209202908 8.0976384693552E-9
227.49 1673.66963280772 8.8096154751359E-9
227.49 1673.67717358636 9.582163042510767E-9
227.49 1673.68471436499 1.0420251501657499E-8
227.49 1673.69225514363 1.1329243074157718E-8
227.49 1673.69979592227 1.2314921410770849E-8
227.49 1673.70733670091 1.3383523256472723E-8
227.49 1673.71487747955 1.454177236878545E-8
227.49 1673.72241825819 1.579691584815233E-8
227.49 1673.72995903683 1.7156763040290995E-8
227.49 1673.73749981547 1.862972718134451E-8
227.49 1673.74504059411 2.022486996830468E-8
227.49 1673.75258137275 2.1951949247411935E-8
227.49 1673.76012215139 2.3821470024787334E-8
227.49 1673.76766293003 2.5844739017366135E-8
227.49 1673.77520370866 2.8033922971121616E-8
227.49 1673.7827444873 3.040211100799972E-8
227.49 1673.79028526594 3.2963381217361116E-8
227.49 1673.79782604458 3.573287182369792E-8
227.49 1673.80536682322 3.872685717725197E-8
227.49 1673.81290760186 4.1962828893338394E-8
227.49 1673.8204483805 4.5459582462474335E-8
227.49 1673.82798915914 4.923730967462392E-8
227.49 1673.83552993778 5.3317697223539625E-8
227.49 1673.84307071642 5.7724031875664204E-8
227.49 1673.85061149506 6.248131260943028E-8
227.49 1673.85815227369 6.761637015031928E-8
227.49 1673.86569305233 7.315799439720676E-8
227.49 1673.87323383097 7.9137070114947E-8
227.49 1673.88077460961 8.558672153876382E-8
227.49 1673.88831538825 9.254246632330888E-8
227.49 1673.89585616689 1.0004237943831656E-7
227.49 1673.90339694553 1.0812726760276505E-7
227.49 1673.91093772417 1.1684085488344858E-7
227.49 1673.91847850281 1.262299801165146E-7
227.49 1673.92601928145 1.3634480685286313E-7
227.49 1673.93356006009 1.4723904655928097E-7
227.49 1673.94110083872 1.5897019582833694E-7
227.49 1673.94864161736 1.715997885110606E-7
227.49 1673.956182396 1.8519366338942594E-7
227.49 1673.96372317464 1.9982224859513787E-7
227.49 1673.97126395328 2.1556086349698386E-7
227.49 1673.97880473192 2.3249003913913363E-7
227.49 1673.98634551056 2.5069585825483685E-7
227.49 1673.9938862892 2.7027031596094673E-7
227.49 1674.00142706784 2.91311702281535E-7
227.49 1674.00896784648 3.139250077024245E-7
227.49 1674.01650862512 3.382223530402657E-7
227.49 1674.02404940375 3.643234449011429E-7
227.49 1674.03159018239 3.923560583518299E-7
227.49 1674.03913096103 4.2245654773428387E-7
227.49 1674.04667173967 4.5477038783713925E-7
227.49 1674.05421251831 4.89452746529601E-7
227.49 1674.06175329695 5.266690907324591E-7
227.49 1674.06929407559 5.665958274378725E-7
227.49 1674.07683485423 6.09420981633474E-7
227.49 1674.08437563287 6.553449130437878E-7
227.49 1674.09191641151 7.045810736829421E-7
227.49 1674.09945719015 7.573568083391594E-7
227.49 1674.10699796878 8.139142000944924E-7
227.49 1674.11453874742 8.745109636104538E-7
227.49 1674.12207952606 9.394213874569312E-7
227.49 1674.1296203047 1.008937329461493E-6
227.49 1674.13716108334 1.0833692665427533E-6
227.49 1674.14470186198 1.1630474022081202E-6
227.49 1674.15224264062 1.2483228344479214E-6
227.49 1674.15978341926 1.3395687869365138E-6
227.49 1674.1673241979 1.4371819066392653E-6
227.49 1674.17486497654 1.5415836309876249E-6
227.49 1674.18240575518 1.6532216278989663E-6
227.49 1674.18994653382 1.7725713121323517E-6
227.49 1674.19748731245 1.9001374413568128E-6
227.49 1674.20502809109 2.0364557966439763E-6
227.49 1674.21256886973 2.1820949487382567E-6
227.49 1674.22010964837 2.3376581174591563E-6
227.49 1674.22765042701 2.5037851258300285E-6
227.49 1674.23519120565 2.6811544543059013E-6
227.49 1674.24273198429 2.8704853993619515E-6
227.49 1674.25027276293 3.0725403410048246E-6
227.49 1674.25781354157 3.2881271240834887E-6
227.49 1674.26535432021 3.518101558307561E-6
227.49 1674.27289509885 3.763370042023367E-6
227.49 1674.28043587748 4.024892314796685E-6
227.49 1674.28797665612 4.3036843463463956E-6
227.49 1674.29551743476 4.6008213621373416E-6
227.49 1674.3030582134 4.917441018535407E-6
227.49 1674.31059899204 5.254746728333703E-6
227.49 1674.31813977068 5.614011144788292E-6
