Thread k12 k21 NumberProtectedinState1 kbreathe GoF
0.0 0.0023579476910000016 7.59499667166483 10.0 0.0 0.9322056324848014
0.0 0.0023579476910000016 7.59499667166483 10.0 0.0 0.9328413335083848
0.0 0.0023579476910000016 7.59499667166483 10.0 0.0 0.9293337530545366
0.0 0.002593742460100002 7.59499667166483 10.0 0.0 0.9276902493263677
0.0 0.0021221529219000016 7.59499667166483 10.0 0.0 0.9223054915973695
0.0 0.0023579476910000016 8.354496338831312 10.0 0.0 0.9284974009060127
0.0 0.0023579476910000016 6.835497004498347 10.0 0.0 0.9298501353771537
0.0 0.0023579476910000016 7.59499667166483 11.0 0.0 0.9305590886535269
0.0 0.0023579476910000016 7.59499667166483 10.0 0.0 0.9325279617315787
0.0 0.0023579476910000016 7.59499667166483 10.0 0.0 0.9323344179632416
0.0 0.0023579476910000016 7.59499667166483 10.0 0.0 0.9319478905124314
0.0 0.002593742460100002 7.59499667166483 10.0 0.0 0.9297635084802085
0.0 0.0021221529219000016 7.59499667166483 10.0 0.0 0.9233115912492285
0.0 0.0023579476910000016 8.354496338831312 10.0 0.0 0.9304180105147379
0.0 0.0023579476910000016 6.835497004498347 10.0 0.0 0.9289495591108443
0.0 0.0023579476910000016 7.59499667166483 11.0 0.0 0.9316129605846133
0.0 0.0023579476910000016 7.59499667166483 10.0 0.0 0.9307223792255703
0.0 0.0023579476910000016 7.59499667166483 10.0 0.0 0.9317205942292088
0.0 0.0023579476910000016 7.59499667166483 10.0 0.0 0.9324852015856168
1.0 0.0011 2.0 10.0 2.4E-5 0.9192680888551652
1.0 9.000000000000001E-4 2.0 10.0 2.4E-5 0.8593014739713707
1.0 0.0011 2.2 10.0 2.4E-5 0.9248237093833871
1.0 0.0011 1.8 10.0 2.4E-5 0.9157792213731054
1.0 0.0011 2.2 11.0 2.4E-5 0.9225773244310179
1.0 0.0011 2.2 10.0 2.4E-5 0.9227814232626956
1.0 0.0011 2.2 10.0 2.64E-5 0.9205177790954019
1.0 0.0011 2.2 10.0 2.16E-5 0.9171466613791033
1.0 0.0012100000000000001 2.2 10.0 2.4E-5 0.9407083182628083
1.0 9.9E-4 2.2 10.0 2.4E-5 0.8995737756597317
1.0 0.0012100000000000001 2.4200000000000004 10.0 2.4E-5 0.9422947944598336
1.0 0.0012100000000000001 1.9800000000000002 10.0 2.4E-5 0.9313651909165396
1.0 0.0012100000000000001 2.4200000000000004 11.0 2.4E-5 0.9447172273371303
1.0 0.0012100000000000001 2.4200000000000004 10.0 2.4E-5 0.9407182155775912
1.0 0.0012100000000000001 2.4200000000000004 10.0 2.64E-5 0.9415891913729966
1.0 0.0012100000000000001 2.4200000000000004 10.0 2.16E-5 0.9439516111025537
1.0 0.0013310000000000002 2.4200000000000004 10.0 2.4E-5 0.953809391507442
1.0 0.0010890000000000001 2.4200000000000004 10.0 2.4E-5 0.9193706808360887
1.0 0.0013310000000000002 2.662000000000001 10.0 2.4E-5 0.9568310262440417
1.0 0.0013310000000000002 2.1780000000000004 10.0 2.4E-5 0.9472505091667149
1.0 0.0013310000000000002 2.662000000000001 11.0 2.4E-5 0.9567721213390122
1.0 0.0013310000000000002 2.662000000000001 10.0 2.4E-5 0.957908694252438
1.0 0.0013310000000000002 2.662000000000001 10.0 2.64E-5 0.9533029131680356
1.0 0.0013310000000000002 2.662000000000001 10.0 2.16E-5 0.9567874247509752
1.0 0.0014641000000000003 2.662000000000001 10.0 2.4E-5 0.9594397948704851
1.0 0.0011979000000000002 2.662000000000001 10.0 2.4E-5 0.9446964863365809
1.0 0.0014641000000000003 2.9282000000000012 10.0 2.4E-5 0.9642351799128891
1.0 0.0014641000000000003 2.395800000000001 10.0 2.4E-5 0.9555746426359952
1.0 0.0014641000000000003 2.9282000000000012 11.0 2.4E-5 0.9669705841269485
1.0 0.0014641000000000003 2.9282000000000012 10.0 2.4E-5 0.9641488841004429
1.0 0.0014641000000000003 2.9282000000000012 10.0 2.64E-5 0.9620762233942763
1.0 0.0014641000000000003 2.9282000000000012 10.0 2.16E-5 0.9657710425176712
1.0 0.0016105100000000005 2.9282000000000012 10.0 2.4E-5 0.9630891291561037
1.0 0.0013176900000000003 2.9282000000000012 10.0 2.4E-5 0.9582102764457199
1.0 0.0014641000000000003 3.2210200000000015 10.0 2.4E-5 0.9685005385952211
1.0 0.0014641000000000003 2.6353800000000014 10.0 2.4E-5 0.9597440823217683
1.0 0.0014641000000000003 3.2210200000000015 11.0 2.4E-5 0.971516697456719
1.0 0.0014641000000000003 3.2210200000000015 10.0 2.4E-5 0.9667261114525358
1.0 0.0014641000000000003 3.2210200000000015 10.0 2.64E-5 0.9644768826880712
1.0 0.0014641000000000003 3.2210200000000015 10.0 2.16E-5 0.971411822001765
1.0 0.0016105100000000005 3.2210200000000015 10.0 2.4E-5 0.9683237925048434
1.0 0.0013176900000000003 3.2210200000000015 10.0 2.4E-5 0.9596416357663667
1.0 0.0014641000000000003 3.543122000000002 10.0 2.4E-5 0.9712859920193057
1.0 0.0014641000000000003 2.8989180000000014 10.0 2.4E-5 0.9651667261922218
1.0 0.0014641000000000003 3.2210200000000015 11.0 2.4E-5 0.9707497980517134
1.0 0.0014641000000000003 3.2210200000000015 10.0 2.4E-5 0.9691153224853861
1.0 0.0014641000000000003 3.2210200000000015 10.0 2.64E-5 0.9646842171698513
1.0 0.0014641000000000003 3.2210200000000015 10.0 2.16E-5 0.9714925075705177
1.0 0.0016105100000000005 3.2210200000000015 10.0 2.4E-5 0.9700219827512319
1.0 0.0013176900000000003 3.2210200000000015 10.0 2.4E-5 0.9604810782227688
1.0 0.0014641000000000003 3.543122000000002 10.0 2.4E-5 0.9721810606755154
1.0 0.0014641000000000003 2.8989180000000014 10.0 2.4E-5 0.9637086206112582
1.0 0.0014641000000000003 3.543122000000002 11.0 2.4E-5 0.9753839803043172
1.0 0.0014641000000000003 3.543122000000002 10.0 2.4E-5 0.9721005355633432
1.0 0.0014641000000000003 3.543122000000002 10.0 2.64E-5 0.9691677360869825
1.0 0.0014641000000000003 3.543122000000002 10.0 2.16E-5 0.9746797638229862
1.0 0.0016105100000000005 3.543122000000002 10.0 2.4E-5 0.9738336930786007
1.0 0.0013176900000000003 3.543122000000002 10.0 2.4E-5 0.9605213083230562
1.0 0.0014641000000000003 3.897434200000003 10.0 2.4E-5 0.9731981665255239
1.0 0.0014641000000000003 3.188809800000002 10.0 2.4E-5 0.9680060246304166
1.0 0.0014641000000000003 3.543122000000002 11.0 2.4E-5 0.9746166347244953
1.0 0.0014641000000000003 3.543122000000002 10.0 2.4E-5 0.971749383383033
1.0 0.0014641000000000003 3.543122000000002 10.0 2.64E-5 0.966745899692213
1.0 0.0014641000000000003 3.543122000000002 10.0 2.16E-5 0.9747985445868435
1.0 0.0016105100000000005 3.543122000000002 10.0 2.4E-5 0.9727701162801051
1.0 0.0013176900000000003 3.543122000000002 10.0 2.4E-5 0.9587192204128708
1.0 0.0014641000000000003 3.897434200000003 10.0 2.4E-5 0.9723389262827308
1.0 0.0014641000000000003 3.188809800000002 10.0 2.4E-5 0.9668320826486629
1.0 0.0014641000000000003 3.543122000000002 11.0 2.4E-5 0.9748830526107048
1.0 0.0014641000000000003 3.543122000000002 10.0 2.4E-5 0.9711576540253433
1.0 0.0014641000000000003 3.543122000000002 10.0 2.64E-5 0.96790345075938
1.0 0.0014641000000000003 3.543122000000002 10.0 2.16E-5 0.972768842833463
2.0 0.0011 2.0 10.0 4.8E-5 0.8720566734520825
2.0 9.000000000000001E-4 2.0 10.0 4.8E-5 0.8126493052283602
2.0 0.0011 2.2 10.0 4.8E-5 0.8783567030725346
2.0 0.0011 1.8 10.0 4.8E-5 0.8732360195378405
2.0 0.0011 2.2 11.0 4.8E-5 0.889743518338538
2.0 0.0011 2.2 10.0 4.8E-5 0.8780059069792692
2.0 0.0011 2.2 10.0 5.28E-5 0.8673735535362461
2.0 0.0011 2.2 10.0 4.32E-5 0.8863526277811554
2.0 0.0012100000000000001 2.2 10.0 4.8E-5 0.8939051107693559
2.0 9.9E-4 2.2 10.0 4.8E-5 0.8522578389857227
2.0 0.0012100000000000001 2.4200000000000004 10.0 4.8E-5 0.8943823986441576
2.0 0.0012100000000000001 1.9800000000000002 10.0 4.8E-5 0.8909286141313746
2.0 0.0012100000000000001 2.4200000000000004 11.0 4.8E-5 0.9118618840650224
2.0 0.0012100000000000001 2.4200000000000004 10.0 4.8E-5 0.8959200104100272
2.0 0.0012100000000000001 2.4200000000000004 10.0 5.28E-5 0.884280537659784
2.0 0.0012100000000000001 2.4200000000000004 10.0 4.32E-5 0.907450979778501
2.0 0.0013310000000000002 2.4200000000000004 10.0 4.8E-5 0.9057754034314442
2.0 0.0010890000000000001 2.4200000000000004 10.0 4.8E-5 0.8721147574170172
2.0 0.0012100000000000001 2.662000000000001 10.0 4.8E-5 0.8919585532137223
2.0 0.0012100000000000001 2.1780000000000004 10.0 4.8E-5 0.8920043099692088
2.0 0.0012100000000000001 2.4200000000000004 11.0 4.8E-5 0.9119387546545501
2.0 0.0012100000000000001 2.4200000000000004 10.0 4.8E-5 0.892488342682437
2.0 0.0012100000000000001 2.4200000000000004 10.0 5.28E-5 0.8836443187780962
2.0 0.0012100000000000001 2.4200000000000004 10.0 4.32E-5 0.9043383118172905
2.0 0.0013310000000000002 2.4200000000000004 10.0 4.8E-5 0.9060997915856802
2.0 0.0010890000000000001 2.4200000000000004 10.0 4.8E-5 0.8694591333900192
2.0 0.0012100000000000001 2.662000000000001 10.0 4.8E-5 0.8974581047770465
2.0 0.0012100000000000001 2.1780000000000004 10.0 4.8E-5 0.892720277231723
2.0 0.0012100000000000001 2.4200000000000004 11.0 4.8E-5 0.9115618162444402
2.0 0.0012100000000000001 2.4200000000000004 10.0 4.8E-5 0.8969199509929203
2.0 0.0012100000000000001 2.4200000000000004 10.0 5.28E-5 0.883657047124214
2.0 0.0012100000000000001 2.4200000000000004 10.0 4.32E-5 0.9094900741526268
2.0 0.0013310000000000002 2.4200000000000004 10.0 4.8E-5 0.9058975624768106
2.0 0.0010890000000000001 2.4200000000000004 10.0 4.8E-5 0.8736424647468688
2.0 0.0012100000000000001 2.662000000000001 10.0 4.8E-5 0.8953626822773948
2.0 0.0012100000000000001 2.1780000000000004 10.0 4.8E-5 0.895160253094929
2.0 0.0012100000000000001 2.4200000000000004 11.0 4.8E-5 0.9124017611180207
2.0 0.0012100000000000001 2.4200000000000004 10.0 4.8E-5 0.8969389301727062
2.0 0.0012100000000000001 2.4200000000000004 10.0 5.28E-5 0.8846881055112799
2.0 0.0012100000000000001 2.4200000000000004 10.0 4.32E-5 0.9096997286860253
2.0 0.0013310000000000002 2.4200000000000004 10.0 4.8E-5 0.9054605981083499
2.0 0.0010890000000000001 2.4200000000000004 10.0 4.8E-5 0.8755076014023234
2.0 0.0012100000000000001 2.662000000000001 10.0 4.8E-5 0.8985125957262877
2.0 0.0012100000000000001 2.1780000000000004 10.0 4.8E-5 0.8946076028030083
2.0 0.0012100000000000001 2.4200000000000004 11.0 4.8E-5 0.9138455638554933
2.0 0.0012100000000000001 2.4200000000000004 10.0 4.8E-5 0.893046284551729
2.0 0.0012100000000000001 2.4200000000000004 10.0 5.28E-5 0.8851323224292683
2.0 0.0012100000000000001 2.4200000000000004 10.0 4.32E-5 0.9071883115180239
2.0 0.0013310000000000002 2.4200000000000004 10.0 4.8E-5 0.9067553229712119
2.0 0.0010890000000000001 2.4200000000000004 10.0 4.8E-5 0.8755405248686253
2.0 0.0012100000000000001 2.662000000000001 10.0 4.8E-5 0.8980530026885559
2.0 0.0012100000000000001 2.1780000000000004 10.0 4.8E-5 0.8915596046065324
2.0 0.0012100000000000001 2.4200000000000004 11.0 4.8E-5 0.907716834247615
2.0 0.0012100000000000001 2.4200000000000004 10.0 4.8E-5 0.8972854311932542
2.0 0.0012100000000000001 2.4200000000000004 10.0 5.28E-5 0.8858199827960953
2.0 0.0012100000000000001 2.4200000000000004 10.0 4.32E-5 0.9046199025651519
2.0 0.0013310000000000002 2.4200000000000004 10.0 4.8E-5 0.9073246701733949
2.0 0.0010890000000000001 2.4200000000000004 10.0 4.8E-5 0.8763481324105591
2.0 0.0012100000000000001 2.662000000000001 10.0 4.8E-5 0.8965553078349394
2.0 0.0012100000000000001 2.1780000000000004 10.0 4.8E-5 0.8952701717529263
2.0 0.0012100000000000001 2.4200000000000004 11.0 4.8E-5 0.912775452406443
2.0 0.0012100000000000001 2.4200000000000004 10.0 4.8E-5 0.8926252252418776
2.0 0.0012100000000000001 2.4200000000000004 10.0 5.28E-5 0.8830534961864323
2.0 0.0012100000000000001 2.4200000000000004 10.0 4.32E-5 0.9028796262453234
3.0 0.0011 2.0 15.0 0.0 0.7489857774641768
3.0 9.000000000000001E-4 2.0 15.0 0.0 0.6611443976877838
3.0 0.0011 2.2 15.0 0.0 0.7563434413423104
3.0 0.0011 1.8 15.0 0.0 0.7546483777460707
3.0 0.0011 2.2 16.0 0.0 0.7575070799255359
3.0 0.0011 2.2 15.0 0.0 0.7514853692612158
3.0 0.0011 2.2 15.0 0.0 0.7601248074754603
3.0 0.0011 2.2 15.0 0.0 0.7554805568356368
3.0 0.0012100000000000001 2.2 15.0 0.0 0.7906368753920922
3.0 9.9E-4 2.2 15.0 0.0 0.7019908017020347
3.0 0.0012100000000000001 2.4200000000000004 15.0 0.0 0.7868199349729741
3.0 0.0012100000000000001 1.9800000000000002 15.0 0.0 0.7839845992502723
3.0 0.0012100000000000001 2.2 16.0 0.0 0.789419892306271
3.0 0.0012100000000000001 2.2 15.0 0.0 0.780969211734287
3.0 0.0012100000000000001 2.2 15.0 0.0 0.7813869857907353
3.0 0.0012100000000000001 2.2 15.0 0.0 0.7930829046072466
3.0 0.0013310000000000002 2.2 15.0 0.0 0.8095023643556566
3.0 0.0010890000000000001 2.2 15.0 0.0 0.7518123689495159
3.0 0.0013310000000000002 2.4200000000000004 15.0 0.0 0.818350625450278
3.0 0.0013310000000000002 1.9800000000000002 15.0 0.0 0.8110459736933581
3.0 0.0013310000000000002 2.4200000000000004 16.0 0.0 0.8182626073967
3.0 0.0013310000000000002 2.4200000000000004 15.0 0.0 0.82036065385493
3.0 0.0013310000000000002 2.4200000000000004 15.0 0.0 0.8236789788244627
3.0 0.0013310000000000002 2.4200000000000004 15.0 0.0 0.8196659584009645
3.0 0.0014641000000000003 2.4200000000000004 15.0 0.0 0.838907408712597
3.0 0.0011979000000000002 2.4200000000000004 15.0 0.0 0.784803478755934
3.0 0.0014641000000000003 2.662000000000001 15.0 0.0 0.8461062867415102
3.0 0.0014641000000000003 2.1780000000000004 15.0 0.0 0.8302709433730588
3.0 0.0014641000000000003 2.662000000000001 16.0 0.0 0.8471450732059902
3.0 0.0014641000000000003 2.662000000000001 15.0 0.0 0.8466345988990062
3.0 0.0014641000000000003 2.662000000000001 15.0 0.0 0.8491790089885034
3.0 0.0014641000000000003 2.662000000000001 15.0 0.0 0.8432069918101225
3.0 0.0016105100000000005 2.662000000000001 15.0 0.0 0.8584204660403358
3.0 0.0013176900000000003 2.662000000000001 15.0 0.0 0.8289472644526705
3.0 0.0016105100000000005 2.9282000000000012 15.0 0.0 0.8673786749926282
3.0 0.0016105100000000005 2.395800000000001 15.0 0.0 0.848375914197726
3.0 0.0016105100000000005 2.9282000000000012 16.0 0.0 0.8669851059134271
3.0 0.0016105100000000005 2.9282000000000012 15.0 0.0 0.8646583475284481
3.0 0.0016105100000000005 2.9282000000000012 15.0 0.0 0.8665899768268559
3.0 0.0016105100000000005 2.9282000000000012 15.0 0.0 0.8660093537040578
3.0 0.0017715610000000007 2.9282000000000012 15.0 0.0 0.8692178883674226
3.0 0.0014494590000000006 2.9282000000000012 15.0 0.0 0.8479098589154352
3.0 0.0017715610000000007 3.2210200000000015 15.0 0.0 0.8800787870451645
3.0 0.0017715610000000007 2.6353800000000014 15.0 0.0 0.8596758877448821
3.0 0.0017715610000000007 3.2210200000000015 16.0 0.0 0.8758144930389798
3.0 0.0017715610000000007 3.2210200000000015 15.0 0.0 0.8791060988187609
3.0 0.0017715610000000007 3.2210200000000015 15.0 0.0 0.8793887958680788
3.0 0.0017715610000000007 3.2210200000000015 15.0 0.0 0.8804502714556685
3.0 0.0019487171000000009 3.2210200000000015 15.0 0.0 0.8819143799750435
3.0 0.0015944049000000007 3.2210200000000015 15.0 0.0 0.8668021684889649
3.0 0.0019487171000000009 3.543122000000002 15.0 0.0 0.8858687238906331
3.0 0.0019487171000000009 2.8989180000000014 15.0 0.0 0.8665682574287177
3.0 0.0019487171000000009 3.543122000000002 16.0 0.0 0.8867082966541532
3.0 0.0019487171000000009 3.543122000000002 15.0 0.0 0.8878798243919903
3.0 0.0019487171000000009 3.543122000000002 15.0 0.0 0.8850426823528853
3.0 0.0019487171000000009 3.543122000000002 15.0 0.0 0.886962303082558
3.0 0.002143588810000001 3.543122000000002 15.0 0.0 0.8804486815501801
3.0 0.0017538453900000008 3.543122000000002 15.0 0.0 0.8899415251792862
3.0 0.0017538453900000008 3.897434200000003 15.0 0.0 0.8937332501922909
