Thread k12 k21 NumberProtectedinState1 kbreathe GoF
0.0 0.0011 2.0 10.0 0.0 0.7617455099664618
0.0 9.000000000000001E-4 2.0 10.0 0.0 0.6616419261949744
0.0 0.0011 2.2 10.0 0.0 0.7625476903491566
0.0 0.0011 1.8 10.0 0.0 0.7612189927537428
0.0 0.0011 2.2 11.0 0.0 0.7650329693469974
0.0 0.0011 2.2 10.0 0.0 0.7566552766227649
0.0 0.0011 2.2 10.0 0.0 0.7549053356292041
0.0 0.0011 2.2 10.0 0.0 0.7593190905589743
0.0 0.0012100000000000001 2.2 10.0 0.0 0.7937347299270783
0.0 9.9E-4 2.2 10.0 0.0 0.7135030701349246
0.0 0.0012100000000000001 2.4200000000000004 10.0 0.0 0.7973137371952714
0.0 0.0012100000000000001 1.9800000000000002 10.0 0.0 0.7883056704808736
0.0 0.0012100000000000001 2.4200000000000004 11.0 0.0 0.7956346358869595
0.0 0.0012100000000000001 2.4200000000000004 10.0 0.0 0.797331657130947
0.0 0.0012100000000000001 2.4200000000000004 10.0 0.0 0.8015959677925164
0.0 0.0012100000000000001 2.4200000000000004 10.0 0.0 0.8013869205696206
0.0 0.0013310000000000002 2.4200000000000004 10.0 0.0 0.8228905575759903
0.0 0.0010890000000000001 2.4200000000000004 10.0 0.0 0.7593974591484386
0.0 0.0013310000000000002 2.662000000000001 10.0 0.0 0.8246870162924551
0.0 0.0013310000000000002 2.1780000000000004 10.0 0.0 0.8248066059063841
0.0 0.0013310000000000002 2.1780000000000004 11.0 0.0 0.8207925552835935
0.0 0.0013310000000000002 2.1780000000000004 10.0 0.0 0.8237005845376365
0.0 0.0013310000000000002 2.1780000000000004 10.0 0.0 0.8234413582309712
0.0 0.0013310000000000002 2.1780000000000004 10.0 0.0 0.8205310573725413
0.0 0.0014641000000000003 2.1780000000000004 10.0 0.0 0.8397788840102537
0.0 0.0011979000000000002 2.1780000000000004 10.0 0.0 0.7897881160535651
0.0 0.0014641000000000003 2.395800000000001 10.0 0.0 0.8403713111625591
0.0 0.0014641000000000003 1.9602000000000004 10.0 0.0 0.8366754330012856
0.0 0.0014641000000000003 2.395800000000001 11.0 0.0 0.8413349103648623
0.0 0.0014641000000000003 2.395800000000001 10.0 0.0 0.8434315655671383
0.0 0.0014641000000000003 2.395800000000001 10.0 0.0 0.8425116067021997
0.0 0.0014641000000000003 2.395800000000001 10.0 0.0 0.8429734753585696
0.0 0.0016105100000000005 2.395800000000001 10.0 0.0 0.8493497692687545
0.0 0.0013176900000000003 2.395800000000001 10.0 0.0 0.8207088337617519
0.0 0.0016105100000000005 2.635380000000001 10.0 0.0 0.8579776206352531
0.0 0.0016105100000000005 2.1562200000000007 10.0 0.0 0.8480666688959735
0.0 0.0016105100000000005 2.635380000000001 11.0 0.0 0.8577019224172117
0.0 0.0016105100000000005 2.635380000000001 10.0 0.0 0.8555463463432917
0.0 0.0016105100000000005 2.635380000000001 10.0 0.0 0.8552446819983526
0.0 0.0016105100000000005 2.635380000000001 10.0 0.0 0.8574399271729239
0.0 0.0017715610000000007 2.635380000000001 10.0 0.0 0.8636672669961423
0.0 0.0014494590000000006 2.635380000000001 10.0 0.0 0.8449486501646544
0.0 0.0017715610000000007 2.8989180000000014 10.0 0.0 0.8660253123118253
0.0 0.0017715610000000007 2.371842000000001 10.0 0.0 0.855297592600418
0.0 0.0017715610000000007 2.8989180000000014 11.0 0.0 0.8622964133387334
0.0 0.0017715610000000007 2.8989180000000014 10.0 0.0 0.8668944408901376
0.0 0.0017715610000000007 2.8989180000000014 10.0 0.0 0.8670414640902708
0.0 0.0017715610000000007 2.8989180000000014 10.0 0.0 0.8642132383131333
0.0 0.0019487171000000009 2.8989180000000014 10.0 0.0 0.8628390830422379
0.0 0.0015944049000000007 2.8989180000000014 10.0 0.0 0.8602875068798053
0.0 0.0017715610000000007 3.188809800000002 10.0 0.0 0.8692269992189656
0.0 0.0017715610000000007 2.6090262000000015 10.0 0.0 0.8595525335829053
0.0 0.0017715610000000007 3.188809800000002 11.0 0.0 0.8718891772491366
0.0 0.0017715610000000007 3.188809800000002 10.0 0.0 0.8726662013702657
0.0 0.0017715610000000007 3.188809800000002 10.0 0.0 0.8705078354274117
0.0 0.0017715610000000007 3.188809800000002 10.0 0.0 0.8712702573509898
0.0 0.0019487171000000009 3.188809800000002 10.0 0.0 0.870446019342266
0.0 0.0015944049000000007 3.188809800000002 10.0 0.0 0.8650939540416199
0.0 0.0017715610000000007 3.507690780000002 10.0 0.0 0.876759877065353
0.0 0.0017715610000000007 2.8699288200000015 10.0 0.0 0.8671227049362042
0.0 0.0017715610000000007 3.507690780000002 11.0 0.0 0.8758474497476691
0.0 0.0017715610000000007 3.507690780000002 10.0 0.0 0.8785226076311621
0.0 0.0017715610000000007 3.507690780000002 10.0 0.0 0.8765386723190398
0.0 0.0017715610000000007 3.507690780000002 10.0 0.0 0.8741504410479177
0.0 0.0019487171000000009 3.507690780000002 10.0 0.0 0.876904718678466
0.0 0.0015944049000000007 3.507690780000002 10.0 0.0 0.8676971726764233
0.0 0.0017715610000000007 3.8584598580000025 10.0 0.0 0.8794655189920194
0.0 0.0017715610000000007 3.1569217020000018 10.0 0.0 0.8703088803239913
0.0 0.0017715610000000007 3.8584598580000025 11.0 0.0 0.8785565761547993
0.0 0.0017715610000000007 3.8584598580000025 10.0 0.0 0.8779703957310273
0.0 0.0017715610000000007 3.8584598580000025 10.0 0.0 0.8808749842462581
0.0 0.0017715610000000007 3.8584598580000025 10.0 0.0 0.8828358861178889
0.0 0.0019487171000000009 3.8584598580000025 10.0 0.0 0.8798853833068743
0.0 0.0015944049000000007 3.8584598580000025 10.0 0.0 0.87376073792079
0.0 0.0017715610000000007 4.244305843800003 10.0 0.0 0.8805609861898283
0.0 0.0017715610000000007 3.4726138722000024 10.0 0.0 0.8766509878732727
0.0 0.0017715610000000007 3.8584598580000025 11.0 0.0 0.8797473260286619
0.0 0.0017715610000000007 3.8584598580000025 10.0 0.0 0.8798244037411185
0.0 0.0017715610000000007 3.8584598580000025 10.0 0.0 0.8816632809336311
0.0 0.0017715610000000007 3.8584598580000025 10.0 0.0 0.8837157101065483
0.0 0.0019487171000000009 3.8584598580000025 10.0 0.0 0.8817558991798568
0.0 0.0015944049000000007 3.8584598580000025 10.0 0.0 0.8692883906998914
0.0 0.0017715610000000007 4.244305843800003 10.0 0.0 0.8846945377260181
0.0 0.0017715610000000007 3.4726138722000024 10.0 0.0 0.8758062304414235
0.0 0.0017715610000000007 4.244305843800003 11.0 0.0 0.881049773169289
0.0 0.0017715610000000007 4.244305843800003 10.0 0.0 0.8833764567696195
0.0 0.0017715610000000007 4.244305843800003 10.0 0.0 0.8838179840454249
0.0 0.0017715610000000007 4.244305843800003 10.0 0.0 0.8842853527148138
0.0 0.0019487171000000009 4.244305843800003 10.0 0.0 0.8859531897329458
0.0 0.0015944049000000007 4.244305843800003 10.0 0.0 0.868969790625711
0.0 0.0019487171000000009 4.6687364281800035 10.0 0.0 0.8916895255680637
0.0 0.0019487171000000009 3.819875259420003 10.0 0.0 0.8809338407138811
0.0 0.0019487171000000009 4.6687364281800035 11.0 0.0 0.8904048205819561
0.0 0.0019487171000000009 4.6687364281800035 10.0 0.0 0.888696723389765
0.0 0.0019487171000000009 4.6687364281800035 10.0 0.0 0.8910508276369201
0.0 0.0019487171000000009 4.6687364281800035 10.0 0.0 0.8881784227424797
0.0 0.002143588810000001 4.6687364281800035 10.0 0.0 0.886315634187119
0.0 0.0017538453900000008 4.6687364281800035 10.0 0.0 0.8857311694081128
0.0 0.0019487171000000009 5.135610070998005 10.0 0.0 0.8922632317583629
0.0 0.0019487171000000009 4.201862785362003 10.0 0.0 0.8843179445516667
0.0 0.0019487171000000009 5.135610070998005 11.0 0.0 0.8917365787857032
0.0 0.0019487171000000009 5.135610070998005 10.0 0.0 0.8944112772915335
0.0 0.0019487171000000009 5.135610070998005 10.0 0.0 0.8926465380652248
0.0 0.0019487171000000009 5.135610070998005 10.0 0.0 0.8941356185490014
0.0 0.002143588810000001 5.135610070998005 10.0 0.0 0.8940007721027505
0.0 0.0017538453900000008 5.135610070998005 10.0 0.0 0.8851360676033805
0.0 0.0019487171000000009 5.6491710780978055 10.0 0.0 0.8956343445287903
0.0 0.0019487171000000009 4.622049063898205 10.0 0.0 0.8903516814982383
0.0 0.0019487171000000009 5.6491710780978055 11.0 0.0 0.8936429300158445
0.0 0.0019487171000000009 5.6491710780978055 10.0 0.0 0.897034618690942
0.0 0.0019487171000000009 5.6491710780978055 10.0 0.0 0.8958058541896502
0.0 0.0019487171000000009 5.6491710780978055 10.0 0.0 0.8961450659723026
0.0 0.002143588810000001 5.6491710780978055 10.0 0.0 0.8954990377950447
0.0 0.0017538453900000008 5.6491710780978055 10.0 0.0 0.8831337650775529
0.0 0.0019487171000000009 6.2140881859075865 10.0 0.0 0.8944491138688315
0.0 0.0019487171000000009 5.084253970288025 10.0 0.0 0.8951932894593215
0.0 0.0019487171000000009 5.6491710780978055 11.0 0.0 0.8942584902938637
0.0 0.0019487171000000009 5.6491710780978055 10.0 0.0 0.8975816031439672
0.0 0.0019487171000000009 5.6491710780978055 10.0 0.0 0.8949668919956189
0.0 0.0019487171000000009 5.6491710780978055 10.0 0.0 0.893880800184158
0.0 0.002143588810000001 5.6491710780978055 10.0 0.0 0.896874657373245
