Thread k12 k21 NumberProtectedinState1 kbreathe GoF
0.0 0.0011 2.0 35.0 0.0 0.7408904821371096
0.0 9.000000000000001E-4 2.0 35.0 0.0 0.6580462845637078
0.0 0.0011 2.2 35.0 0.0 0.7470699161124568
0.0 0.0011 1.8 35.0 0.0 0.7355669842376753
0.0 0.0012100000000000001 2.2 35.0 0.0 0.7710093378930583
0.0 9.9E-4 2.2 35.0 0.0 0.6965958544028792
0.0 0.0012100000000000001 2.4200000000000004 35.0 0.0 0.7839817157752618
0.0 0.0012100000000000001 1.9800000000000002 35.0 0.0 0.7723391462701626
0.0 0.0013310000000000002 2.4200000000000004 35.0 0.0 0.8047472069312379
0.0 0.0010890000000000001 2.4200000000000004 35.0 0.0 0.7385590973626621
0.0 0.0013310000000000002 2.662000000000001 35.0 0.0 0.810737508032807
0.0 0.0013310000000000002 2.1780000000000004 35.0 0.0 0.797612028920337
0.0 0.0014641000000000003 2.662000000000001 35.0 0.0 0.8276746696954835
0.0 0.0011979000000000002 2.662000000000001 35.0 0.0 0.7815647566372212
0.0 0.0014641000000000003 2.9282000000000012 35.0 0.0 0.8334545135676025
0.0 0.0014641000000000003 2.395800000000001 35.0 0.0 0.8184821294655231
0.0 0.0016105100000000005 2.9282000000000012 35.0 0.0 0.8415480455207196
0.0 0.0013176900000000003 2.9282000000000012 35.0 0.0 0.820151680321471
0.0 0.0016105100000000005 3.2210200000000015 35.0 0.0 0.8504843429779324
0.0 0.0016105100000000005 2.6353800000000014 35.0 0.0 0.8316450063433194
0.0 0.0017715610000000007 3.2210200000000015 35.0 0.0 0.8504250735993477
0.0 0.0014494590000000006 3.2210200000000015 35.0 0.0 0.8360293441319178
0.0 0.0016105100000000005 3.543122000000002 35.0 0.0 0.8545651587468941
0.0 0.0016105100000000005 2.8989180000000014 35.0 0.0 0.8421625442530228
0.0 0.0017715610000000007 3.543122000000002 35.0 0.0 0.8609295466526932
0.0 0.0014494590000000006 3.543122000000002 35.0 0.0 0.8430092847876854
0.0 0.0017715610000000007 3.897434200000003 35.0 0.0 0.872600813546342
0.0 0.0017715610000000007 3.188809800000002 35.0 0.0 0.851985636172919
0.0 0.0019487171000000009 3.897434200000003 35.0 0.0 0.8648209988257414
0.0 0.0015944049000000007 3.897434200000003 35.0 0.0 0.8657635592856238
0.0 0.0017715610000000007 4.287177620000003 35.0 0.0 0.8772865141533834
0.0 0.0017715610000000007 3.5076907800000026 35.0 0.0 0.8605867548344024
0.0 0.0019487171000000009 4.287177620000003 35.0 0.0 0.8786431539053309
0.0 0.0015944049000000007 4.287177620000003 35.0 0.0 0.8705419801287453
0.0 0.0019487171000000009 4.715895382000004 35.0 0.0 0.884421892907596
0.0 0.0019487171000000009 3.858459858000003 35.0 0.0 0.8692475499904688
0.0 0.002143588810000001 4.715895382000004 35.0 0.0 0.8779248507393371
0.0 0.0017538453900000008 4.715895382000004 35.0 0.0 0.8845691172521745
0.0 0.0017538453900000008 5.187484920200005 35.0 0.0 0.8901138468758146
0.0 0.0017538453900000008 4.244305843800004 35.0 0.0 0.876061445868411
0.0 0.001929229929000001 5.187484920200005 35.0 0.0 0.8952385063956381
0.0 0.0015784608510000008 5.187484920200005 35.0 0.0 0.8779732383986127
0.0 0.001929229929000001 5.706233412220006 35.0 0.0 0.9006052985493875
0.0 0.001929229929000001 4.668736428180004 35.0 0.0 0.8851446528600818
0.0 0.002122152921900001 5.706233412220006 35.0 0.0 0.8990973521558516
0.0 0.0017363069361000009 5.706233412220006 35.0 0.0 0.8960867244315313
0.0 0.001929229929000001 6.276856753442007 35.0 0.0 0.9085690459735901
0.0 0.001929229929000001 5.1356100709980055 35.0 0.0 0.894329320202161
0.0 0.002122152921900001 6.276856753442007 35.0 0.0 0.9073093894514859
0.0 0.0017363069361000009 6.276856753442007 35.0 0.0 0.9033646487223241
0.0 0.001929229929000001 6.9045424287862085 35.0 0.0 0.9133028783663479
0.0 0.001929229929000001 5.649171078097806 35.0 0.0 0.901030156789836
0.0 0.002122152921900001 6.9045424287862085 35.0 0.0 0.9154427280502622
0.0 0.0017363069361000009 6.9045424287862085 35.0 0.0 0.8978977112646371
0.0 0.002122152921900001 7.59499667166483 35.0 0.0 0.9213284642522517
0.0 0.002122152921900001 6.214088185907587 35.0 0.0 0.9070362304675657
0.0 0.0023343682140900017 7.59499667166483 35.0 0.0 0.917381814938363
0.0 0.0019099376297100012 7.59499667166483 35.0 0.0 0.9139609956522673
0.0 0.002122152921900001 8.354496338831312 35.0 0.0 0.9224742512571183
0.0 0.002122152921900001 6.835497004498347 35.0 0.0 0.9124194085792962
0.0 0.0023343682140900017 8.354496338831312 35.0 0.0 0.9235774750976268
0.0 0.0019099376297100012 8.354496338831312 35.0 0.0 0.9150460310344389
0.0 0.0023343682140900017 9.189945972714444 35.0 0.0 0.925741744412656
0.0 0.0023343682140900017 7.519046704948181 35.0 0.0 0.917570983030604
0.0 0.002567805035499002 9.189945972714444 35.0 0.0 0.9226175373545911
0.0 0.0021009313926810018 9.189945972714444 35.0 0.0 0.9244112433078342
0.0 0.0023343682140900017 10.108940569985888 35.0 0.0 0.9285121916101509
0.0 0.0023343682140900017 8.270951375443 35.0 0.0 0.922837228034268
0.0 0.002567805035499002 10.108940569985888 35.0 0.0 0.9262837784415303
0.0 0.0021009313926810018 10.108940569985888 35.0 0.0 0.920685727021071
0.0 0.0023343682140900017 11.119834626984478 35.0 0.0 0.9258500253910806
0.0 0.0023343682140900017 9.098046512987299 35.0 0.0 0.9264321667238614
0.0 0.002567805035499002 10.108940569985888 35.0 0.0 0.9270411038515125
0.0 0.0021009313926810018 10.108940569985888 35.0 0.0 0.9197294589418674
0.0 0.0023343682140900017 11.119834626984478 35.0 0.0 0.9264614653475367
0.0 0.0023343682140900017 9.098046512987299 35.0 0.0 0.9280848755645665
1.0 0.0011 10.0 35.0 0.0 0.6626793327961595
1.0 9.000000000000001E-4 10.0 35.0 0.0 0.5240504098447976
1.0 0.0011 11.0 35.0 0.0 0.6396136011287159
1.0 0.0011 9.0 35.0 0.0 0.6978164397349702
1.0 0.0012100000000000001 9.0 35.0 0.0 0.7463217583666335
1.0 9.9E-4 9.0 35.0 0.0 0.6348936914100747
1.0 0.0012100000000000001 9.9 35.0 0.0 0.7210400843468172
1.0 0.0012100000000000001 8.1 35.0 0.0 0.770915629634874
1.0 0.0013310000000000002 8.1 35.0 0.0 0.8050546969186959
1.0 0.0010890000000000001 8.1 35.0 0.0 0.6991602610348189
1.0 0.0013310000000000002 8.91 35.0 0.0 0.8033124975315655
1.0 0.0013310000000000002 7.29 35.0 0.0 0.8192489276506333
1.0 0.0014641000000000003 7.29 35.0 0.0 0.8519244418330773
1.0 0.0011979000000000002 7.29 35.0 0.0 0.7635290906339237
1.0 0.0014641000000000003 8.019 35.0 0.0 0.8532896521976319
1.0 0.0014641000000000003 6.561 35.0 0.0 0.8581100040437013
1.0 0.0016105100000000005 6.561 35.0 0.0 0.8854858192344688
1.0 0.0013176900000000003 6.561 35.0 0.0 0.8234046313297483
1.0 0.0016105100000000005 7.2171 35.0 0.0 0.8840065247807734
1.0 0.0016105100000000005 5.9049000000000005 35.0 0.0 0.8875403829441234
1.0 0.0017715610000000007 5.9049000000000005 35.0 0.0 0.9014865661069216
1.0 0.0014494590000000006 5.9049000000000005 35.0 0.0 0.8606351320356923
1.0 0.0017715610000000007 6.495390000000001 35.0 0.0 0.9039845822458732
1.0 0.0017715610000000007 5.3144100000000005 35.0 0.0 0.8911079679465621
1.0 0.0019487171000000009 6.495390000000001 35.0 0.0 0.9088373312621867
1.0 0.0015944049000000007 6.495390000000001 35.0 0.0 0.8876067448894286
1.0 0.0019487171000000009 7.144929000000002 35.0 0.0 0.9155280762665017
1.0 0.0019487171000000009 5.8458510000000015 35.0 0.0 0.9040343570653813
1.0 0.002143588810000001 7.144929000000002 35.0 0.0 0.9170733903062647
1.0 0.0017538453900000008 7.144929000000002 35.0 0.0 0.904057782553121
1.0 0.002143588810000001 7.859421900000003 35.0 0.0 0.9215741638406941
1.0 0.002143588810000001 6.430436100000002 35.0 0.0 0.9132781375609856
1.0 0.0023579476910000016 7.859421900000003 35.0 0.0 0.9188663972211295
1.0 0.001929229929000001 7.859421900000003 35.0 0.0 0.9159122681179455
1.0 0.002143588810000001 8.645364090000003 35.0 0.0 0.9226388200007886
1.0 0.002143588810000001 7.073479710000003 35.0 0.0 0.9162609741969235
1.0 0.0023579476910000016 8.645364090000003 35.0 0.0 0.9247942778470826
1.0 0.001929229929000001 8.645364090000003 35.0 0.0 0.9138387660061593
1.0 0.0023579476910000016 9.509900499000004 35.0 0.0 0.9259099500529128
1.0 0.0023579476910000016 7.7808276810000025 35.0 0.0 0.9175039730511081
1.0 0.002593742460100002 9.509900499000004 35.0 0.0 0.9197461432736329
1.0 0.0021221529219000016 9.509900499000004 35.0 0.0 0.9243740471230321
1.0 0.0023579476910000016 10.460890548900005 35.0 0.0 0.9275595576714996
1.0 0.0023579476910000016 8.558910449100004 35.0 0.0 0.9225769064029962
1.0 0.002593742460100002 10.460890548900005 35.0 0.0 0.9237707329437408
1.0 0.0021221529219000016 10.460890548900005 35.0 0.0 0.919440099835638
1.0 0.0023579476910000016 11.506979603790008 35.0 0.0 0.9255631033541487
1.0 0.0023579476910000016 9.414801494010005 35.0 0.0 0.9273675923724262
1.0 0.002593742460100002 10.460890548900005 35.0 0.0 0.9274049135665469
1.0 0.0021221529219000016 10.460890548900005 35.0 0.0 0.9198828591217525
