Time mz Intensity
227.49 1673.5112764563 8.044511016595428E-10
227.49 1673.51881723493 8.79216427096193E-10
227.49 1673.52635801357 9.607282585767708E-10
227.49 1673.53389879221 1.0495762018499642E-9
227.49 1673.54143957085 1.146399620137725E-9
227.49 1673.54898034949 1.2518916740708682E-9
227.49 1673.55652112813 1.3668036758336308E-9
227.49 1673.56406190677 1.4919497807481948E-9
227.49 1673.57160268541 1.628212041160451E-9
227.49 1673.57914346405 1.7765458492023143E-9
227.49 1673.58668424269 1.9379857969585046E-9
227.49 1673.59422502133 2.113651984436348E-9
227.49 1673.60176579996 2.30475680753687E-9
227.49 1673.6093065786 2.512612262415424E-9
227.49 1673.61684735724 2.7386377994509474E-9
227.49 1673.62438813588 2.9843687714387535E-9
227.49 1673.63192891452 3.2514655146660516E-9
227.49 1673.63946969316 3.541723109437402E-9
227.49 1673.6470104718 3.857081867871825E-9
227.49 1673.65455125044 4.1996386004699306E-9
227.49 1673.66209202908 4.571658716152481E-9
227.49 1673.66963280772 4.975589214026586E-9
227.49 1673.67717358636 5.414072629261161E-9
227.49 1673.68471436499 5.889961998600987E-9
227.49 1673.69225514363 6.406336919833044E-9
227.49 1673.69979592227 6.96652077098275E-9
227.49 1673.70733670091 7.574099181722955E-9
227.49 1673.71487747955 8.232939832573003E-9
227.49 1673.72241825819 8.947213676383263E-9
227.49 1673.72995903683 9.721417677632E-9
227.49 1673.73749981547 1.0560399171630737E-8
227.49 1673.74504059411 1.1469381952771985E-8
227.49 1673.75258137275 1.2453994207210907E-8
227.49 1673.76012215139 1.3520298412413917E-8
227.49 1673.76766293003 1.4674823334373716E-8
227.49 1673.77520370866 1.592459825890092E-8
227.49 1673.7827444873 1.7277189613617177E-8
227.49 1673.79028526594 1.874074011182331E-8
227.49 1673.79782604458 2.032401061626639E-8
227.49 1673.80536682322 2.2036424872915745E-8
227.49 1673.81290760186 2.3888117310796104E-8
227.49 1673.8204483805 2.5889984102607593E-8
227.49 1673.82798915914 2.805373769381979E-8
227.49 1673.83552993778 3.039196502178497E-8
227.49 1673.84307071642 3.2918189657942346E-8
227.49 1673.85061149506 3.564693811942966E-8
227.49 1673.85815227369 3.859381060867057E-8
227.49 1673.86569305233 4.1775556480904994E-8
227.49 1673.87323383097 4.521015467163093E-8
227.49 1673.88077460961 4.891689947251613E-8
227.49 1673.88831538825 5.291649192365835E-8
227.49 1673.89585616689 5.7231137188558096E-8
227.49 1673.90339694553 6.188464827400204E-8
227.49 1673.91093772417 6.690255647824382E-8
227.49 1673.91847850281 7.231222897139506E-8
227.49 1673.92601928145 7.81429939381693E-8
227.49 1673.93356006009 8.442627373293253E-8
227.49 1673.94110083872 9.119572651127157E-8
227.49 1673.94864161736 9.848739689739649E-8
227.49 1673.956182396 1.0633987607763573E-7
227.49 1673.96372317464 1.1479447205293654E-7
227.49 1673.97126395328 1.2389539050653083E-7
227.49 1673.97880473192 1.3368992695354496E-7
227.49 1673.98634551056 1.4422867080891266E-7
227.49 1673.9938862892 1.55565722059901E-7
227.49 1674.00142706784 1.677589212576769E-7
227.49 1674.00896784648 1.8087009357685485E-7
227.49 1674.01650862512 1.9496530774307122E-7
227.49 1674.02404940375 2.101151506275259E-7
227.49 1674.03159018239 2.2639501851361452E-7
227.49 1674.03913096103 2.438854256431687E-7
227.49 1674.04667173967 2.626723313992607E-7
227.49 1674.05421251831 2.8284748684418544E-7
227.49 1674.06175329695 3.0450880178294983E-7
227.49 1674.06929407559 3.277607334334966E-7
227.49 1674.07683485423 3.5271469787432856E-7
227.49 1674.08437563287 3.794895054797466E-7
227.49 1674.09191641151 4.0821182160647026E-7
227.49 1674.09945719015 4.3901665387590185E-7
227.49 1674.10699796878 4.7204786739344197E-7
227.49 1674.11453874742 5.074587296200371E-7
227.49 1674.12207952606 5.4541248577017E-7
227.49 1674.1296203047 5.86082967195612E-7
227.49 1674.13716108334 6.296552337551863E-7
227.49 1674.14470186198 6.763262521825858E-7
227.49 1674.15224264062 7.263056122123187E-7
227.49 1674.15978341926 7.79816282338448E-7
227.49 1674.1673241979 8.37095407201804E-7
227.49 1674.17486497654 8.983951486497704E-7
227.49 1674.18240575518 9.63983572591624E-7
227.49 1674.18994653382 1.0341455839106886E-6
227.49 1674.19748731245 1.1091839116401598E-6
227.49 1674.20502809109 1.189420147408531E-6
227.49 1674.21256886973 1.2751958381989037E-6
227.49 1674.22010964837 1.36687363801185E-6
227.49 1674.22765042701 1.4648385196490284E-6
227.49 1674.23519120565 1.5694990500736668E-6
227.49 1674.24273198429 1.6812887321680485E-6
227.49 1674.25027276293 1.8006674159030786E-6
227.49 1674.25781354157 1.9281227821395013E-6
227.49 1674.26535432021 2.0641719023187004E-6
227.49 1674.27289509885 2.2093628774055876E-6
227.49 1674.28043587748 2.364276559466507E-6
227.49 1674.28797665612 2.5295283607661443E-6
227.49 1674.29551743476 2.705770151004054E-6
227.49 1674.3030582134 2.8936922507967242E-6
227.49 1674.31059899204 3.0940255223734555E-6
227.49 1674.31813977068 3.3075435628219853E-6
227.49 1674.32568054932 3.5350650041149995E-6
227.49 1674.33322132796 3.7774559243472547E-6
227.49 1674.3407621066 4.035632374729403E-6
227.49 1674.34830288524 4.310563027226396E-6
227.49 1674.35584366388 4.603271947704013E-6
227.49 1674.36338444251 4.9148414991386515E-6
227.49 1674.37092522115 5.246415382790653E-6
227.49 1674.37846599979 5.599201816395327E-6
227.49 1674.38600677843 5.974476863063784E-6
227.49 1674.39354755707 6.373587910633909E-6
227.49 1674.40108833571 6.797957309678088E-6
227.49 1674.40862911435 7.249086175658153E-6
227.49 1674.41616989299 7.728558361620314E-6
227.49 1674.42371067163 8.238044607679682E-6
227.49 1674.43125145027 8.77930687364894E-6
227.49 1674.43879222891 9.354202861736953E-6
227.49 1674.44633300754 9.964690735203482E-6
227.49 1674.45387378618 1.0612834044740076E-5
227.49 1674.46141456482 1.1300806857778893E-5
227.49 1674.46895534346 1.2030899114100821E-5
227.49 1674.4764961221 1.2805522202959834E-5
227.49 1674.48403690074 1.3627214774656686E-5
227.49 1674.49157767938 1.4498648792900298E-5
227.49 1674.49911845802 1.5422635836455575E-5
227.49 1674.50665923666 1.6402133657968407E-5
227.49 1674.5142000153 1.744025300791658E-5
227.49 1674.52174079394 1.854026473256134E-5
227.49 1674.52928157258 1.9705607154199755E-5
227.49 1674.53682235121 2.093989374033845E-5
227.49 1674.54436312985 2.2246921081163256E-5
227.49 1674.55190390849 2.363067715915883E-5
227.49 1674.55944468713 2.5095349952208125E-5
227.49 1674.56698546577 2.6645336355672095E-5
227.49 1674.57452624441 2.8285251441990595E-5
227.49 1674.58206702305 3.0019938065032575E-5
227.49 1674.58960780169 3.185447681940827E-5
227.49 1674.59714858033 3.379419636383023E-5
227.49 1674.60468935897 3.58446841174641E-5
227.49 1674.61223013761 3.801179733981038E-5
227.49 1674.61977091624 4.030167460015663E-5
227.49 1674.62731169488 4.272074766410092E-5
227.49 1674.63485247352 4.527575376196899E-5
227.49 1674.64239325216 4.797374830895531E-5
227.49 1674.6499340308 5.082211804066321E-5
227.49 1674.65747480944 5.382859459286232E-5
227.49 1674.66501558808 5.700126853140946E-5
227.49 1674.67255636672 6.034860384083073E-5
227.49 1674.68009714536 6.387945288251811E-5
227.49 1674.687637924 6.760307183105479E-5
227.49 1674.69517870264 7.152913659667153E-5
227.49 1674.70271948127 7.566775923903324E-5
227.49 1674.71026025991 8.002950491379689E-5
227.49 1674.71780103855 8.462540927618085E-5
227.49 1674.72534181719 8.946699646186155E-5
227.49 1674.73288259583 9.456629757070086E-5
227.49 1674.74042337447 9.993586969198448E-5
227.49 1674.74796415311 1.0558881547593249E-4
227.49 1674.75550493175 1.1153880325750683E-4
227.49 1674.76304571039 1.1780008773759271E-4
227.49 1674.77058648903 1.2438753123101564E-4
227.49 1674.77812726767 1.31316625486051E-4
227.49 1674.7856680463 1.3860351406903991E-4
227.49 1674.79320882494 1.4626501538168065E-4
227.49 1674.80074960358 1.5431864616780182E-4
227.49 1674.80829038222 1.6278264570451277E-4
227.49 1674.81583116086 1.716760005415103E-4
227.49 1674.8233719395 1.81018469846512E-4
227.49 1674.83091271814 1.9083061134677611E-4
227.49 1674.83845349678 2.0113380787290674E-4
227.49 1674.84599427542 2.1195029450349348E-4
227.49 1674.85353505406 2.2330318630733143E-4
227.49 1674.8610758327 2.3521650668785287E-4
227.49 1674.86861661134 2.477152163255286E-4
227.49 1674.87615738997 2.608252426941225E-4
227.49 1674.88369816861 2.7457351025961057E-4
227.49 1674.89123894725 2.8898797109144607E-4
227.49 1674.89877972589 3.040976362240945E-4
227.49 1674.90632050453 3.1993260751084473E-4
227.49 1674.91386128317 3.3652411006151106E-4
227.49 1674.92140206181 3.539045252333184E-4
227.49 1674.92894284045 3.721074241733938E-4
227.49 1674.93648361909 3.911676018977314E-4
227.49 1674.94402439773 4.1112111188788353E-4
227.49 1674.95156517637 4.32005301205583E-4
227.49 1674.959105955 4.538588460630595E-4
227.49 1674.96664673364 4.7672178802345757E-4
227.49 1674.97418751228 5.006355703698661E-4
227.49 1674.98172829092 5.256430751961086E-4
227.49 1674.98926906956 5.517886607790519E-4
227.49 1674.9968098482 5.79118199375582E-4
227.49 1675.00435062684 6.076791153837717E-4
227.49 1675.01189140548 6.37520423856484E-4
227.49 1675.01943218412 6.68692769333573E-4
227.49 1675.02697296276 7.012484649544646E-4
227.49 1675.0345137414 7.352415318362813E-4
227.49 1675.04205452003 7.707277386294932E-4
227.49 1675.04959529867 8.077646414928527E-4
227.49 1675.05713607731 8.464116237586372E-4
227.49 1675.06467685595 8.867299361830889E-4
227.49 1675.07221763459 9.287827370295006E-4
227.49 1675.07975841323 9.726351322413487E-4
227.49 1675.08729919187 0.001018354215606231
227.49 1675.09483997051 0.001066009108851779
227.49 1675.10238074915 0.0011156710016496055
227.49 1675.10992152779 0.0011674131914670754
227.49 1675.11746230643 0.0012213111232005328
227.49 1675.12500308506 0.0012774424284873879
227.49 1675.1325438637 0.0013358869650823633
227.49 1675.14008464234 0.001396726855099498
227.49 1675.14762542098 0.0014600465235799023
227.49 1675.15516619962 0.0015259327362011452
227.49 1675.16270697826 0.0015944746364869894
227.49 1675.1702477569 0.0016657637824137115
227.49 1675.17778853554 0.0017398941823306576
227.49 1675.18532931418 0.0018169623301050241
227.49 1675.19287009282 0.0018970672394588754
227.49 1675.20041087146 0.0019803104774085926
227.49 1675.20795165009 0.002066796196591893
227.49 1675.21549242873 0.0021566311671470835
227.49 1675.22303320737 0.0022499248063158114
227.49 1675.23057398601 0.0023467892079578005
227.49 1675.23811476465 0.002447339170235799
227.49 1675.24565554329 0.0025516922220462624
227.49 1675.25319632193 0.002659968647969917
227.49 1675.26073710057 0.0027722915117118566
227.49 1675.26827787921 0.002888786677920358
227.49 1675.27581865785 0.00300958283226398
227.49 1675.28335943649 0.0031348114997394464
227.49 1675.29090021513 0.0032646070610933423
227.49 1675.29844099376 0.003399106767048875
227.49 1675.3059817724 0.003538450751397736
227.49 1675.31352255104 0.003682782040142634
227.49 1675.32106332968 0.003832246560125279
227.49 1675.32860410832 0.003986993144462362
227.49 1675.33614488696 0.004147173535720134
227.49 1675.3436856656 0.0043129423865136485
227.49 1675.35122644424 0.004484457257521371
227.49 1675.35876722288 0.004661878612783899
227.49 1675.36630800152 0.004845369812143615
227.49 1675.37384878016 0.005035097100825879
227.49 1675.38138955879 0.005231229595762928
227.49 1675.38893033743 0.005433939270092179
227.49 1675.39647111607 0.005643400931917485
227.49 1675.40401189471 0.005859792202400423
227.49 1675.41155267335 0.006083293489144512
227.49 1675.41909345199 0.006314087956491326
227.49 1675.42663423063 0.006552361492191809
227.49 1675.43417500927 0.006798302670534398
227.49 1675.44171578791 0.007052102711786992
227.49 1675.44925656655 0.007313955437801922
227.49 1675.45679734519 0.007584057223840713
227.49 1675.46433812382 0.00786260694610795
227.49 1675.47187890246 0.008149805927084065
227.49 1675.4794196811 0.008445857873164188
227.49 1675.48696045974 0.00875096881186025
227.49 1675.49450123838 0.009065347022904057
227.49 1675.50204201702 0.009389202965548023
227.49 1675.50958279566 0.009722749201570981
227.49 1675.5171235743 0.010066200313844267
227.49 1675.52466435294 0.010419772820587217
227.49 1675.53220513158 0.010783685085188753
227.49 1675.53974591022 0.011158157221454851
227.49 1675.54728668885 0.011543410993922401
227.49 1675.55482746749 0.01193966971621832
227.49 1675.56236824613 0.012347158139627256
227.49 1675.56990902477 0.012766102342280696
227.49 1675.57744980341 0.013196729611228643
227.49 1675.58499058205 0.013639268320304076
227.49 1675.59253136069 0.014093947803503246
227.49 1675.60007213933 0.01456099822378179
227.49 1675.60761291797 0.015040650437147276
227.49 1675.61515369661 0.015533135852312916
227.49 1675.62269447525 0.01603868628582269
227.49 1675.63023525389 0.016557533812536857
227.49 1675.63777603252 0.01708991061106826
227.49 1675.64531681116 0.01763604880836373
227.49 1675.6528575898 0.018196180312690387
227.49 1675.66039836844 0.018770536649500087
227.49 1675.66793914708 0.019359348789555173
227.49 1675.67547992572 0.01996284697342586
227.49 1675.68302070436 0.020581260532055185
227.49 1675.690561483 0.02121481770333469
227.49 1675.69810226164 0.021863745444609988
227.49 1675.70564304028 0.02252826924155584
227.49 1675.71318381892 0.023208612913375677
227.49 1675.72072459755 0.023904998413319847
227.49 1675.72826537619 0.024617645630596756
227.49 1675.73580615483 0.025346772179731504
227.49 1675.74334693347 0.026092593195787325
227.49 1675.75088771211 0.026855321122183213
227.49 1675.75842849075 0.027635165496584183
227.49 1675.76596926939 0.028432332733898644
227.49 1675.77351004803 0.029247025906970234
227.49 1675.78105082667 0.0300794445249496
227.49 1675.78859160531 0.03092978430930164
227.49 1675.79613238395 0.03179823696808568
227.49 1675.80367316258 0.03268498996731355
227.49 1675.81121394122 0.03359022630645464
227.49 1675.81875471986 0.034514124281068266
227.49 1675.8262954985 0.03545685725609143
227.49 1675.83383627714 0.03641859343216263
227.49 1675.84137705578 0.037399495612728755
227.49 1675.84891783442 0.03839972097077438
227.49 1675.85645861306 0.03941942081514195
227.49 1675.8639993917 0.040458740357227886
227.49 1675.87154017034 0.041517818478059985
227.49 1675.87908094898 0.042596787495691
227.49 1675.88662172761 0.04369577293249894
227.49 1675.89416250625 0.044814893290509514
227.49 1675.90170328489 0.045954259813883
227.49 1675.90924406353 0.04711397626769567
227.49 1675.91678484217 0.04829413871117251
227.49 1675.92432562081 0.049494835274970825
227.49 1675.93186639945 0.050716145941063835
227.49 1675.93940717809 0.0519581423251756
227.49 1675.94694795673 0.053220887462711954
227.49 1675.95448873537 0.05450443559817049
227.49 1675.96202951401 0.05580883197796802
227.49 1675.96957029264 0.057134112645895074
227.49 1675.97711107128 0.058480304251770254
227.49 1675.98465184992 0.059847423846773336
227.49 1675.99219262856 0.061235478701636925
227.49 1675.9997334072 0.06264446612134073
227.49 1676.00727418584 0.06407437326670394
227.49 1676.01481496448 0.06552517698217539
227.49 1676.02235574312 0.06699684362974603
227.49 1676.02989652176 0.06848932892886125
227.49 1676.0374373004 0.07000257780340065
227.49 1676.04497807904 0.07153652423562347
227.49 1676.05251885768 0.07309109112692676
227.49 1676.06005963631 0.07466619016440236
227.49 1676.06760041495 0.07626172170564997
227.49 1676.07514119359 0.077877574650248
227.49 1676.08268197223 0.07951362634078031
227.49 1676.09022275087 0.08116974246197058
227.49 1676.09776352951 0.08284577695018562
227.49 1676.10530430815 0.08454157191234671
227.49 1676.11284508679 0.08625695755403796
227.49 1676.12038586543 0.08799175211654828
227.49 1676.12792664407 0.08974576182396837
227.49 1676.13546742271 0.09151878084008802
227.49 1676.14300820134 0.09331059123239539
227.49 1676.15054897998 0.09512096295861588
227.49 1676.15808975862 0.09694965383976543
227.49 1676.16563053726 0.09879640956690959
227.49 1676.1731713159 0.1006609637071514
227.49 1676.18071209454 0.10254303772270822
227.49 1676.18825287318 0.10444234100030819
227.49 1676.19579365182 0.10635857089201907
227.49 1676.20333443046 0.10829141276710269
227.49 1676.2108752091 0.11024054007443872
227.49 1676.21841598774 0.11220561441661871
227.49 1676.22595676637 0.11418628563261121
227.49 1676.23349754501 0.11618219190429566
227.49 1676.24103832365 0.11819295984848162
227.49 1676.24857910229 0.12021820464645412
227.49 1676.25611988093 0.12225753017111302
227.49 1676.26366065957 0.12431052912850034
227.49 1676.27120143821 0.12637678321052398
227.49 1676.27874221685 0.12845586325825792
227.49 1676.28628299549 0.1305473294368662
227.49 1676.29382377413 0.13265073142151892
227.49 1676.30136455277 0.13476560859362752
227.49 1676.3089053314 0.13689149024559416
227.49 1676.31644611004 0.13902789581034058
227.49 1676.32398688868 0.14117433507254556
227.49 1676.33152766732 0.1433303084190005
227.49 1676.33906844596 0.14549530708506914
227.49 1676.3466092246 0.1476688134133038
227.49 1676.35415000324 0.14985030112283468
227.49 1676.36169078188 0.15203923558736085
227.49 1676.36923156052 0.15423507412315027
227.49 1676.37677233916 0.15643726628615745
227.49 1676.3843131178 0.1586452541774043
227.49 1676.39185389644 0.16085847275754975
227.49 1676.39939467507 0.16307635016682967
227.49 1676.40693545371 0.16529830806713888
227.49 1676.41447623235 0.16752376196299784
227.49 1676.42201701099 0.1697521215593446
227.49 1676.42955778963 0.17198279111109235
227.49 1676.43709856827 0.17421516978296825
227.49 1676.44463934691 0.17644865201574292
227.49 1676.45218012555 0.17868262789788628
227.49 1676.45972090419 0.18091648354349368
227.49 1676.46726168283 0.18314960147550244
227.49 1676.47480246147 0.18538136101320654
227.49 1676.4823432401 0.1876111386619353
227.49 1676.48988401874 0.18983830852163186
227.49 1676.49742479738 0.1920622426689545
227.49 1676.50496557602 0.19428231157286713
227.49 1676.51250635466 0.19649788449831118
227.49 1676.5200471333 0.19870832991469206
227.49 1676.52758791194 0.200913015906999
227.49 1676.53512869058 0.20311131058852314
227.49 1676.54266946922 0.20530258251414463
227.49 1676.55021024786 0.2074862010949505
227.49 1676.5577510265 0.20966153701314358
227.49 1676.56529180513 0.2118279626333472
227.49 1676.57283258377 0.21398485242827398
227.49 1676.58037336241 0.21613158337463664
227.49 1676.58791414105 0.2182675353757713
227.49 1676.59545491969 0.22039209166856144
227.49 1676.60299569833 0.22250463923090752
227.49 1676.61053647697 0.22460456918585853
227.49 1676.61807725561 0.2266912772031334
227.49 1676.62561803425 0.22876416389702212
227.49 1676.63315881289 0.2308226352196892
227.49 1676.64069959153 0.2328661028505991
227.49 1676.64824037016 0.23489398457839916
227.49 1676.6557811488 0.2369057046904143
227.49 1676.66332192744 0.23890069433016295
227.49 1676.67086270608 0.24087839187575324
227.49 1676.67840348472 0.24283824329783923
227.49 1676.68594426336 0.24477970251403547
227.49 1676.693485042 0.24670223173617442
227.49 1676.70102582064 0.24860530180954135
227.49 1676.70856659928 0.25048839254480026
227.49 1676.71610737792 0.25235099304174025
227.49 1676.72364815656 0.25419260200402616
227.49 1676.73118893519 0.256012728043268
227.49 1676.73872971383 0.25781088998602164
227.49 1676.74627049247 0.25958661714680403
227.49 1676.75381127111 0.2613394496161435
227.49 1676.76135204975 0.2630689385266001
227.49 1676.76889282839 0.26477464631060194
227.49 1676.77643360703 0.2664561469483879
227.49 1676.78397438567 0.268113026205352
227.49 1676.79151516431 0.2697448818581463
227.49 1676.79905594295 0.27135132391026884
227.49 1676.80659672159 0.27293197479649217
227.49 1676.81413750023 0.2744864695755091
227.49 1676.82167827886 0.2760144561098422
227.49 1676.8292190575 0.2775155952435525
227.49 1676.83675983614 0.2789895609485008
227.49 1676.84430061478 0.280436040479123
227.49 1676.85184139342 0.28185473450475745
227.49 1676.85938217206 0.2832453572324937
227.49 1676.8669229507 0.2846076365180296
227.49 1676.87446372934 0.2859413139641405
227.49 1676.88200450798 0.2872461450074983
227.49 1676.88954528662 0.28852189899343683
227.49 1676.89708606526 0.28976835923834093
227.49 1676.90462684389 0.29098532307879593
227.49 1676.91216762253 0.2921726019167736
227.49 1676.91970840117 0.2933300212364778
227.49 1676.92724917981 0.29445742062587105
227.49 1676.93478995845 0.29555465377829715
227.49 1676.94233073709 0.29662158848377723
227.49 1676.94987151573 0.29765810660906733
227.49 1676.95741229437 0.29866410406627414
227.49 1676.96495307301 0.2996394907699058
227.49 1676.97249385165 0.30058419058306884
227.49 1676.98003463029 0.30149814125267044
227.49 1676.98757540892 0.30238129433241423
227.49 1676.99511618756 0.3032336151012342
227.49 1677.0026569662 0.3040550824596129
227.49 1677.01019774484 0.30484568882721536
227.49 1677.01773852348 0.30560544002483964
227.49 1677.02527930212 0.30633435514777163
227.49 1677.03282008076 0.307032466429403
227.49 1677.0403608594 0.30769981909577154
227.49 1677.04790163804 0.3083364712110477
227.49 1677.05544241668 0.30894249351407316
227.49 1677.06298319532 0.3095179692465816
227.49 1677.07052397396 0.31006299397317455
227.49 1677.07806475259 0.3105776753925417
227.49 1677.08560553123 0.31106213314454023
227.49 1677.09314630987 0.3115164986031112
227.49 1677.10068708851 0.31194091466887885
227.49 1677.10822786715 0.31233553555165583
227.49 1677.11576864579 0.3127005265471904
227.49 1677.12330942443 0.3130360638076765
227.49 1677.13085020307 0.31334233410655704
227.49 1677.13839098171 0.31361953459781033
227.49 1677.14593176035 0.3138678725699761
227.49 1677.15347253899 0.31408756519541
227.49 1677.16101331762 0.3142788392747485
227.49 1677.16855409626 0.3144419309783173
227.49 1677.1760948749 0.3145770855812106
